date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:43:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:20%20GMT	https://www.cs.umb.edu/academics/courses/it421	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it421	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:21	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:21%20GMT	http://www.cs.umb.edu/academics/courses/IT110/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT110/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:21	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:21%20GMT	http://www.cs.umb.edu/academics/courses/IT111L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT111L/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:21	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:21%20GMT	http://www.cs.umb.edu/academics/courses/IT114L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT114L/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:21	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:21%20GMT	http://www.cs.umb.edu/academics/courses/IT115L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT115L/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:22	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:22%20GMT	http://www.cs.umb.edu/academics/courses/IT230L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT230L/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:22	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:22%20GMT	http://www.cs.umb.edu/academics/courses/IT240L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT240L/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:22	225/225	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:22%20GMT	http://www.cs.umb.edu/~adusen/cs115/	/home/d/websites/umbcs2/www.cs.umb.edu/_adusen/cs115/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:22%20GMT	https://www.cs.umb.edu/academics/courses/it425L	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it425L.5d.delayed	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:23	223/223	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:23%20GMT	http://www.cs.umb.edu/~bobw/CS240/	/home/d/websites/umbcs2/www.cs.umb.edu/_bobw/CS240/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:23	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:23%20GMT	http://www.cs.umb.edu/academics/courses/IT244/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT244/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:23	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:23%20GMT	http://www.cs.umb.edu/academics/courses/IT246/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT246/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:23	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:23%20GMT	http://www.cs.umb.edu/academics/courses/IT285L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT285L/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:24	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:24%20GMT	http://www.cs.umb.edu/academics/courses/IT442/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT442/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:24	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:24%20GMT	http://www.cs.umb.edu/academics/courses/IT443/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT443/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:24	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:24%20GMT	http://www.cs.umb.edu/academics/courses/IT341/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT341/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:24%20GMT	https://www.cs.umb.edu/academics/courses/it485	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it485.5e.delayed	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:25	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:25%20GMT	http://www.cs.umb.edu/academics/courses/IT444/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT444/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:25	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:25%20GMT	http://www.cs.umb.edu/academics/courses/IT360/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT360/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:25	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:25%20GMT	http://www.cs.umb.edu/academics/courses/IT428/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT428/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:25	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:25%20GMT	http://www.cs.umb.edu/academics/courses/IT460/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT460/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:26	235/235	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:26%20GMT	http://www.cs.umb.edu/academics/courses/IT461/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT461/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:27	22046/22046	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:26%20GMT	https://www.cs.umb.edu/academics/courses/it370/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it370/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:27	21618/21618	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:26%20GMT	https://www.cs.umb.edu/academics/courses/it471/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it471/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:27	22194/22194	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:26%20GMT	https://www.cs.umb.edu/academics/courses/it472/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it472/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:27	21415/21415	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:27%20GMT	https://www.cs.umb.edu/academics/courses/it360/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it360/index-2.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:27	21458/21458	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:27%20GMT	https://www.cs.umb.edu/academics/courses/it428L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it428L/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:27	22217/22217	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:27%20GMT	https://www.cs.umb.edu/academics/courses/it456/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it456/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:27%20GMT	https://www.cs.umb.edu/academics/courses/CS110	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS110.5f.delayed	(from https://www.cs.umb.edu/sp/academics/cs_minor/)
11:43:28	21446/21446	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:28%20GMT	https://www.cs.umb.edu/academics/courses/it460/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it460/index-2.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:28	22328/22328	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:28%20GMT	https://www.cs.umb.edu/academics/courses/it461L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it461L/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:28	21595/21595	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:28%20GMT	https://www.cs.umb.edu/academics/courses/it220/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it220/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:28	21539/21539	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:28%20GMT	https://www.cs.umb.edu/academics/courses/it221/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it221/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:29%20GMT	https://www.cs.umb.edu/academics/courses/CS210L	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS210L	(from https://www.cs.umb.edu/sp/academics/cs_minor/)
11:43:30	21430/21430	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:30%20GMT	https://www.cs.umb.edu/academics/courses/it420/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it420/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:30	21464/21464	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:30%20GMT	https://www.cs.umb.edu/academics/courses/it425L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it425L/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:30	21411/21411	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:30%20GMT	https://www.cs.umb.edu/academics/courses/it485/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it485/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:30	21915/21915	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:30%20GMT	https://www.cs.umb.edu/academics/courses/it421/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/it421/index.html	(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/)
11:43:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:31%20GMT	https://www.cs.umb.edu/academics/courses/CS240	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS240	(from https://www.cs.umb.edu/sp/academics/cs_minor/)
11:43:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:32%20GMT	https://www.cs.umb.edu/academics/courses/CS310	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS310	(from https://www.cs.umb.edu/sp/academics/cs_minor/)
11:43:33	0/-1	---M--	301	error ('')			https://www.cs.umb.edu/academics/courses/CS110	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS110.63.delayed	(from https://www.cs.umb.edu/sp/academics/cs_minor/)
11:43:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:33%20GMT	https://www.cs.umb.edu/academics/courses/CS210L	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS210L	(from https://www.cs.umb.edu/sp/academics/cs_minor/)
11:43:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:34%20GMT	https://www.cs.umb.edu/academics/courses/CS240	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS240	(from https://www.cs.umb.edu/sp/academics/cs_minor/)
11:43:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:35%20GMT	https://www.cs.umb.edu/academics/courses/CS220	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS220	(from https://www.cs.umb.edu/sp/academics/cs_minor/)
11:43:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:36%20GMT	https://www.cs.umb.edu/academics/courses/CS310	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS310	(from https://www.cs.umb.edu/sp/academics/cs_minor/)
11:43:37	21246/21246	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:37%20GMT	https://www.cs.umb.edu/academics/courses/CS699/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS699/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/)
11:43:38	98/98	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:37%20GMT	https://www.cs.umb.edu/academics/courses/CS210/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS210/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/)
11:43:38	99/99	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:37%20GMT	https://www.cs.umb.edu/academics/courses/CS115L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS115L/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/)
11:43:38	98/98	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:43:37%20GMT	https://www.cs.umb.edu/academics/courses/CS485/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS485/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/)
11:43:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:38%20GMT	https://www.cs.umb.edu/academics/courses/CS680	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS680	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:39%20GMT	https://www.cs.umb.edu/academics/courses/CS681	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS681	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:40	21702/21702	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:40%20GMT	https://www.cs.umb.edu/academics/courses/CS681/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS681/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:40%20GMT	https://www.cs.umb.edu/academics/courses/CS682	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS682	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:41	21152/21152	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:41%20GMT	https://www.cs.umb.edu/academics/courses/CS682/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS682/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:41%20GMT	https://www.cs.umb.edu/academics/courses/CS620	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS620	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:42%20GMT	https://www.cs.umb.edu/academics/courses/CS622	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS622	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:43%20GMT	https://www.cs.umb.edu/academics/courses/CS624	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS624	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:44%20GMT	https://www.cs.umb.edu/academics/courses/CS720	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS720	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:45	21650/21650	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:45%20GMT	https://www.cs.umb.edu/academics/courses/CS720/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS720/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:45%20GMT	https://www.cs.umb.edu/academics/courses/CS724	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS724	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:46	21293/21293	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:46%20GMT	https://www.cs.umb.edu/academics/courses/CS724/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS724/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:46%20GMT	https://www.cs.umb.edu/academics/courses/CS612	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS612	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:47	21574/21574	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:43:47%20GMT	https://www.cs.umb.edu/academics/courses/CS612/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS612/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:47%20GMT	https://www.cs.umb.edu/academics/courses/CS615	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS615	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:48%20GMT	https://www.cs.umb.edu/academics/courses/CS630	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS630	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:49%20GMT	https://www.cs.umb.edu/academics/courses/CS634	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS634	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:50%20GMT	https://www.cs.umb.edu/academics/courses/CS636	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS636	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:51%20GMT	https://www.cs.umb.edu/academics/courses/CS637	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS637	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:52%20GMT	https://www.cs.umb.edu/academics/courses/CS638	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS638	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:53%20GMT	https://www.cs.umb.edu/academics/courses/CS642	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS642	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:54%20GMT	https://www.cs.umb.edu/academics/courses/CS646	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS646	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:55%20GMT	https://www.cs.umb.edu/academics/courses/CS648	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS648	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:56%20GMT	https://www.cs.umb.edu/academics/courses/CS651	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS651	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:57%20GMT	https://www.cs.umb.edu/academics/courses/CS670	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS670	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:58%20GMT	https://www.cs.umb.edu/academics/courses/CS671	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS671	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:43:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:43:59%20GMT	https://www.cs.umb.edu/academics/courses/CS675	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS675	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:44:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:44:00%20GMT	https://www.cs.umb.edu/academics/courses/CS752	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS752	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:44:01	21380/21380	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:44:01%20GMT	https://www.cs.umb.edu/academics/courses/CS752/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS752/index.html	(from https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/)
11:44:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:44:02%20GMT	https://www.cs.umb.edu/academics/courses/CS210L	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS210L	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
11:44:03	619094/619094	---M--	200	added ('OK')	application/pdf	date:Tue,%2003%20Jul%202018%2016:18:26%20GMT	https://www.umb.edu/editor_uploads/images/registrar/UndergradCertificateProgramApplication_Sp18_v2.pdf	/home/d/websites/umbcs2/www.umb.edu/editor_uploads/images/registrar/UndergradCertificateProgramApplication_Sp18_v2.pdf	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
11:44:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:44:03%20GMT	https://www.cs.umb.edu/academics/courses/CS240	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS240	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
11:44:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:44:04%20GMT	https://www.cs.umb.edu/academics/courses/CS310	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS310	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
11:44:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:44:05%20GMT	https://www.cs.umb.edu/academics/courses/CS341	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS341	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
11:44:06	0/-1	---M--	301	error ('')			https://www.cs.umb.edu/academics/courses/CS110	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS110.84.delayed	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
11:44:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:44:06%20GMT	https://www.cs.umb.edu/academics/courses/CS210L	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS210L	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
11:44:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:44:07%20GMT	https://www.cs.umb.edu/academics/courses/CS240	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS240	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
11:44:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:44:08%20GMT	https://www.cs.umb.edu/academics/courses/CS310	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS310	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
11:44:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:44:09%20GMT	https://www.cs.umb.edu/academics/courses/CS341	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS341	(from https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/)
